Title,Studio,Opening,Theaters,Date,Movie ID,Budget,Runtime,Genres,Directing,Producing,Writing,Rating
When in Rome,BV,12350041,2456,2010-01-29,13477,55000000,91.0,"['Comedy', 'Fantasy', 'Romance']",['Mark Steven Johnson'],"['Rikki Lea Bestall', 'Gary Foster', 'Mark Steven Johnson', 'Andrew Panay', 'Ezra Swerdlow']","['David Diamond', 'David Weissman']",PG-13
European Vacation,WB,12329627,1546,1985-07-26,11418,0,95.0,"['Adventure', 'Comedy', 'Romance']",['Amy Heckerling'],"['Matty Simmons', 'Regina Gruss']",['John Hughes'],PG-13
Striptease,Sony,12322069,1970,1996-06-28,9879,50000000,115.0,"['Drama', 'Thriller', 'Crime']","['Andrew Bergman', 'Robin Squibb']","['Mike Lobell', 'Andrew Bergman', 'Joseph Hartwick', 'John S. Lyons', 'Alexis Alexanian', 'Sandy Watterson']","['Andrew Bergman', 'Carl Hiaasen']",R
The Peacemaker,DW,12311939,2362,1997-09-26,6623,50000000,124.0,"['Action', 'Thriller']","['Mimi Leder', 'J. Stephen Buck', 'Lynne Twentyman', 'Jeffrey T. Bernstein', 'Conrad E. Palmisano']","['Branko Lustig', 'Walter F. Parkes', 'Andrew Cockburn', 'Leslie Cockburn', 'Michael Grillo', 'Pat Kehoe', 'Laurie MacDonald', 'John Wells', 'Leo Davis', 'Risa Bramon Garcia', 'Randi Hiller', 'Pat Kehoe', 'Sarah Finn', 'Antoine Douaihy', 'Rudolf Fricman', 'Jason Heapy', 'Dragan Josipovic', 'Brano Jehlar', 'Will Cantler', 'Lisa Marie Serra', 'Robert Naskov', 'Eve Applebaum', 'Josip Boljkovac', 'Tom Swift', 'Sherrie Bradshaw', 'Kerin Ferallo', 'Paul Monteiro', 'Christine V. Desrochers']","['Michael Schiffer', 'David Lowery']",R
Breakdown,Par.,12307128,2108,1997-05-02,2163,36000000,95.0,"['Drama', 'Action', 'Thriller']",['Jonathan Mostow'],"['Dino De Laurentiis', 'Martha De Laurentiis', 'Carol Lewis', 'Harry Colomby', 'Jonathan Fernandez']","['Jonathan Mostow', 'Sam Montgomery']",R
Sleepers,WB,12305745,1915,1996-10-18,819,44000000,147.0,"['Crime', 'Drama', 'Thriller']",['Barry Levinson'],"['Peter Giuliano', 'Steve Golin', 'Barry Levinson', 'Gerrit van der Meer', 'Louis DiGiaimo', 'Lorenzo Carcaterra']","['Lorenzo Carcaterra', 'Barry Levinson']",R
The Giver,Wein.,12305016,3003,2014-08-15,227156,25000000,94.0,"['Drama', 'Science Fiction']",['Phillip Noyce'],"['Jeff Bridges', 'Neil Koenigsberg', 'Nikki Silver', 'Janine van Assen', 'Scooter Braun', 'Alison Owen', 'Dylan Sellers', 'Ralph Winter', 'Venus Kanani', 'Mary Vernieu', 'Harvey Weinstein', 'Bob Weinstein']","['Michael Mitnick', 'Lois Lowry', 'Robert B. Weide']",PG-13
Man of the Year,Uni.,12299380,2515,2006-10-13,9895,20000000,115.0,"['Comedy', 'Drama', 'Romance', 'Thriller']",['Barry Levinson'],"['Robert N. Fried', 'David Coatsworth', 'James G. Robinson', 'Guy McElwaine', 'Pam Dixon', 'David C. Robinson']",['Barry Levinson'],PG-13
Bad Santa,Dim.,12292952,2005,2003-11-26,10147,23000000,92.0,"['Drama', 'Comedy', 'Crime']",['Terry Zwigoff'],"['Sarah Aubrey', 'John Cameron', 'Bob Weinstein', 'Ethan Coen', 'Harvey Weinstein', 'Brad Weston', 'David Crockett', 'Joel Coen', 'Mary Vernieu', 'Felicia Fasano']","['Glenn Ficarra', 'John Requa']",R
Halloween: Resurrection,Dim.,12292121,1954,2002-07-12,11442,13000000,94.0,"['Horror', 'Thriller']",['Rick Rosenthal'],"['Moustapha Akkad', 'Bob Weinstein', 'Harvey Weinstein', 'Paul Freeman', 'Malek Akkad', 'H. Daniel Gross', 'Louis Spiegler', 'Michael Leahy', 'Ralph Rieckermann', 'Patrick Baca', 'Ross Brown', 'Robin Nassif', 'Mary West', 'Tracy Long']","['Larry Brand', 'Larry Brand', 'Sean Hood', 'John Carpenter', 'Debra Hill']",R
Judge Dredd,BV,12291536,2204,1995-06-30,9482,90000000,96.0,['Science Fiction'],['Danny Cannon'],"['Charles Lippincott', 'Beau Marks', 'Edward R. Pressman', 'Andrew G. Vajna', 'Tony Munafo', 'Susan Nicoletti', 'Jackie Burch']","['John Wagner', 'Carlos Ezquerra', 'William Wisher Jr.', 'Steven E. de Souza', 'Michael De Luca', 'William Wisher Jr.']",R
Devil,Uni.,12289375,2809,2010-09-17,44040,10000000,80.0,"['Horror', 'Mystery', 'Thriller']",['John Erick Dowdle'],"['Sam Mercer', 'Ashwin Rajan', 'John Rusk', 'M. Night Shyamalan', 'Drew Dowdle', 'Trish Hofmann', 'Joseph Boccia', 'Robin D. Cook', 'Debra Zane', 'Joseph Boccia', 'Douglas Aibel', 'Tannis Vallely']","['Brian Nelson', 'M. Night Shyamalan']",PG-13
House at the End of The Street,Rela.,12287234,3083,2012-09-21,82505,6900000,101.0,"['Horror', 'Thriller']","['Mark Tonderai', 'Carolyn Arbuckle']","['Aaron Ryder', 'Hal Lieberman', 'Peter Block', 'John Papsidera', 'Tucker Tooley', 'Ryan Kavanaugh', 'Allison Silver', 'Sonny Mallhi', 'Dominic Visconsi Jr.', 'Steve Samuels']","['David Loucka', 'Jonathan Mostow']",PG-13
Planet 51,Sony,12286129,3035,2009-11-20,16866,70000000,91.0,"['Science Fiction', 'Family', 'Comedy', 'Adventure', 'Animation']","['Jorge Blanco', 'Marcos Martínez', 'Javier Abad']","['Guy Collins', 'Ignacio Pérez Dolset']","['Marcos Martínez', 'Javier Abad', 'Jorge Blanco', 'Ignacio Pérez Dolset', 'Joe Stillman']",PG
Cats & Dogs: The Revenge of Kitty Galore,WB,12279363,3705,2010-07-30,536869,0,110.0,"['Comedy', 'Drama', 'Fantasy', 'Music']",['Tom Hooper'],"['Steven Spielberg', 'Tim Bevan', 'Jo Burn', 'Eric Fellner', 'Debra Hayward', 'Tom Hooper', 'Lucy Bevan']","['Lee Hall', 'T.S. Elliot', 'Andrew Lloyd Webber']",
Million Dollar Baby,WB,12265482,2010,2005-01-28,70,30000000,132.0,['Drama'],"['Clint Eastwood', 'Robert Lorenz', 'Mable Lawson-McCrary', 'Ryan Craig', 'Donald Murphy', 'Katie Carroll']","['Clint Eastwood', 'Paul Haggis', 'Tom Rosenberg', 'Albert S. Ruddy', 'Phyllis Huffman', 'Robert Moresco', 'Robert Lorenz', 'Gary Lucchesi', 'Tim Moore', 'Jason Gondek', 'Karen Shaw', 'Geoffrey Miclat', 'Elisa Ann Conant', 'Rose Mesa', 'Susanne Hartmann', 'Tony Hobbs', 'Lucy Ramirez-Ewart']","['Paul Haggis', 'F.X. Toole']",
How to be a Latin Lover,PNT,12252439,1118,2017-04-28,425134,0,115.0,['Comedy'],['Ken Marino'],[],"['Chris Spain', 'Jon Zack']",PG-13
3 Days to Kill,Rela.,12242218,2872,2014-02-21,192102,28000000,113.0,"['Action', 'Drama', 'Thriller', 'Crime']",['McG'],"['Luc Besson', 'Adi Hasak', 'Ryan Kavanaugh', 'Marc Libert', 'Virginie Besson-Silla', 'Justine Baddeley', 'Kim Davis-Wagner', 'Swan Pham', 'Aleksandar Adzic', 'Marija Markovic']","['Adi Hasak', 'Luc Besson', 'Luc Besson']",PG-13
The Fourth Kind,Uni.,12231160,2527,2009-11-06,22824,10000000,98.0,"['Mystery', 'Science Fiction', 'Thriller']",['Olatunde Osunsanmi'],"['Joe Carnahan', 'Paul Brooks', 'Terry Robbins', 'Sue Jones']",['Olatunde Osunsanmi'],PG-13
40 Days and 40 Nights,Mira.,12229529,2225,2002-03-01,2752,17000000,94.0,"['Comedy', 'Romance']",['Michael Lehmann'],"['Tim Bevan', 'Michael London']","['Rob Perez', 'Rob Perez']",R
Deuce Bigalow: Male Gigolo,BV,12224016,2154,1999-12-10,10402,17000000,88.0,['Comedy'],"['Mike Mitchell', 'Cara Giallanza', 'Eric Fox Hays', 'Nancy Karlin']","['Sid Ganis', 'Barry Bernardi', 'Adam Sandler', 'Jack Giarraputo', 'Alex Siskin', 'Harris Goldberg', 'Marcia Ross', 'Donna Morong', 'Gail Goldberg', 'Karen Hughes', 'Michelle Archer', 'Stiles White', 'Michael Neale', 'Greg Lazzaro']","['Rob Schneider', 'Mike Cachuela', 'Harris Goldberg']",R
Derailed,Wein.,12211986,2443,2005-11-11,8999,22000000,108.0,"['Drama', 'Thriller']","['Mikael Håfström', 'Susanna Lenton', 'Sean Guest', 'Jessica Hurles-Laws', 'Kwame Amoaku', 'Scott Bunce']","['Lorenzo Di Bonaventura', 'Avy Kaufman', 'Jonathan Gordon', 'Jeremy Steckler', 'Bob Weinstein', 'Harvey Weinstein', 'Mark Cooper', 'Martin Joy', 'Margaret J. Orlando', 'Demetra Diamantopoulos', 'Abigail Barbier', 'Tamara Notcutt', 'Hannah Godwin', 'Martin L. Hudson', 'Raul Esparza III', 'Jane Steele', 'Evie Bergson', 'Joan Philo', 'Enero', 'Anne Marie Gormley', 'Jason Richert', 'Yusefu Bangura', 'Jake Myers', 'Bertie Spiegelberg', 'Heather Sharpe']","['Stuart Beattie', 'James Siegel']",R
Turner & Hooch,BV,12211042,1877,1989-07-28,6951,13000000,100.0,"['Action', 'Comedy', 'Thriller', 'Crime', 'Family']",['Roger Spottiswoode'],"['Raymond Wagner', 'Mike Fenton']","['Dennis Shryack', 'Michael Blodgett']",PG
The Mirror Has Two Faces,Sony,12210868,2489,1996-11-15,25189,42000000,126.0,"['Comedy', 'Drama', 'Romance']","['Barbra Streisand', 'Amy Sayres', 'Christopher Swartout', 'Mary Bailey', 'Karen Kelsall']","['Bonnie Finnegan', 'Todd M. Thaler', 'Ronald L. Schwary', 'Cis Corman', 'Barbra Streisand', 'Arnon Milchan', 'Declan Baldwin', 'Tamara Bally', 'Tony Mark', 'Sue Jett', 'Ray Quinlan', 'Lori Johnson', 'Ari Sloane', 'Gayle Keller', 'Burton Sharp']","['André Cayatte', 'Gérard Oury', 'Richard LaGravenese', 'Richard LaGravenese']",PG-13
Vampires Suck,Fox,12202831,3233,2010-08-18,40264,20000000,82.0,"['Comedy', 'Horror']","['Jason Friedberg', 'Aaron Seltzer']","['Jason Friedberg', 'Peter Safran', 'Nancy Foy', 'Aaron Seltzer', 'Hal Olofsson', 'Jerry P. Jacobs', 'Arnon Milchan']","['Jason Friedberg', 'Aaron Seltzer']",PG-13
Fist Fight,WB (NL),12201873,3185,2017-02-17,345922,22000000,91.0,['Comedy'],"['Richie Keen', 'Vincent Lascoumes', 'Amir R. Khan', 'Melissa Randle']","['Bruce Berman', 'Rich Delia', 'Richard Brener', 'Samuel J. Brown', 'Dan Cohen', 'John Rickard', 'Shawn Levy', 'Max Greenfield', 'Ice Cube', 'Charlie Day', 'Toby Emmerich', 'Marty P. Ewing', 'Steven Mnuchin', 'Dave Neustadter', 'Billy Rosenberg', 'Day Permuy', 'Tara Feldstein', 'Jeremy Gordon', 'Coco Kleppinger', 'Chase Paris', 'Wes Hagan', 'Ralph B. Meyer']","['Van Robichaux', 'Evan Susser', 'Van Robichaux', 'Max Greenfield', 'Evan Susser']",R
The Back-Up Plan,CBS,12201710,3280,2010-04-23,34806,35000000,106.0,"['Comedy', 'Romance']",['Alan Poul'],"['Todd Black', 'Jason Blumenthal', 'Steve Tisch']",['Kate Angelo'],PG-13
Ghost,Par.,12191540,1101,1990-07-13,251,22000000,127.0,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['Jerry Zucker', 'Faye Brenner']","['Lisa Weinstein', 'Howard W. Koch', 'Janet Hirshenson', 'Jane Jenkins', 'Eric Klosterman']",['Bruce Joel Rubin'],PG-13
Like Mike,Fox,12179420,2410,2002-07-03,21972,30000000,99.0,"['Comedy', 'Drama', 'Family', 'Fantasy']",['John Schultz'],"['Teresa Caldwell', 'Jermaine Dupri', 'Garrett Grant', 'Peter Heller', 'Barry Josephson', 'Michael Mauldin', 'Adam Silver', 'Gregg Winik']","['Michael Elliot', 'Jordan Moffet']",
A Walk to Remember,WB,12177488,2411,2002-01-25,10229,11800000,101.0,"['Drama', 'Romance']",['Adam Shankman'],"['Denise Di Novi', 'E.K. Gaylord II', 'Casey La Scala', 'Hunt Lowry', 'Edward McDonnell', 'Matthew Mizel', 'Bill Johnson']","['Karen Janszen', 'Nicholas Sparks', 'Shane West']",PG
Driven,WB,12174504,2905,2001-04-27,10477,94000000,116.0,['Action'],['Renny Harlin'],"['Renny Harlin', 'Sylvester Stallone']","['Sylvester Stallone', 'Jan Skrentny']",PG-13
The Devil's Advocate,WB,12170536,2161,1997-10-17,1813,57000000,144.0,"['Drama', 'Mystery', 'Thriller', 'Fantasy']","['Taylor Hackford', 'Burtt Harris', 'Carole Dubuc', 'Shawn Griffith', 'Gary Davis']","['Anne Kopelson', 'Arnold Kopelson', 'Arnon Milchan', 'Barry Bernardi', 'Taylor Hackford', 'Erwin Stoff', 'Michael Tadross', 'Mary Colquhoun', 'Nancy Klopper', 'Steve White', 'Stephen Joel Brown', 'Michael Tadross', 'Elizabeth Marx', 'Christopher DeFaria', 'Jan Foster', 'Lynda Van Damm', 'Betty Chin', 'Barbara Michels', 'Kate Dowd', 'Gayle Keller', 'Deborah Parker', 'Matt Widman', 'Amy Comstock', 'Nicole Wilder', 'Grant Wilfley', 'Sheryl Benko', 'Matthew Gross', 'Mick Kelly']","['Andrew Neiderman', 'Jonathan Lemkin', 'Tony Gilroy', 'Jim Magdaleno']",R
Trouble with the Curve,WB,12162040,3212,2012-09-21,87825,0,111.0,"['Drama', 'Romance']",['Robert Lorenz'],"['Geoffrey Miclat', 'John McAlary', 'Eve Streger', 'Clint Eastwood', 'Robert Lorenz', 'Michele Weisler', 'Tim Moore']",['Randy Brown'],PG-13
Rocky Balboa,MGM,12158168,3017,2006-12-20,1246,24000000,102.0,['Drama'],['Sylvester Stallone'],"['William Chartoff', 'Kevin King Templeton', 'Charles Winkler', 'Diane Heery', 'Sheila Jaffe', 'David Winkler']",['Sylvester Stallone'],PG
Sicario,LGF,12148041,2620,2015-10-02,273481,30000000,122.0,"['Action', 'Crime', 'Thriller']","['Denis Villeneuve', 'Judi Townsend', 'Karen Davis']","['Francine Maisler', 'Basil Iwanyk', 'Basil Iwanyk', 'Thad Luckinbill', 'Trent Luckinbill', 'Edward McDonnell', 'Emma McGill', 'Stacy Perskie', 'Stacy Perskie', 'Molly Smith', 'Donald Sparks', 'Marie A. Kohl', 'Melissa Kostenbauder', 'John McAlary', 'Jon Schumacher']",['Taylor Sheridan'],R
Staying Alive,Par.,12146143,1660,1983-07-15,10805,22000000,93.0,"['Drama', 'Music']",['Sylvester Stallone'],"['Bill Oakes', 'Robert Stigwood', 'Sylvester Stallone']","['Nik Cohn', 'Norman Wexler', 'Sylvester Stallone']",PG
Secondhand Lions,NL,12139832,3013,2003-09-19,13156,0,111.0,"['Comedy', 'Drama', 'Family']",['Tim McCanlies'],[],['Tim McCanlies'],PG
Sliver,Par.,12138283,2093,1993-05-21,867,40000000,108.0,"['Drama', 'Thriller']","['Phillip Noyce', 'Adell Aldrich']","['Robert Evans', 'Cathy Sandrich', 'Amanda Mackey', ""Edwin 'Itsi' Atkins"", 'Hawk Koch', 'Joe Eszterhas', 'Laura Viederman', 'William J. MacDonald']","['Joe Eszterhas', 'Ira Levin']",R
The Fighter,Par.,12135468,2503,2010-12-17,45317,25000000,116.0,['Drama'],"['David O. Russell', 'Karen Golden', 'Michele Ziegler', 'Cara Giallanza']","['Darren Aronofsky', 'Dorothy Aufiero', 'Keith Dorrington', 'David Hoberman', 'Eric Johnson', 'Ryan Kavanaugh', 'Todd Lieberman', 'Paul Tamasy', 'Tucker Tooley', 'Leslie Varrelman', 'Mark Wahlberg', 'Sheila Jaffe', 'Bob Weinstein', 'Harvey Weinstein', 'Ken Halsband', 'Jeff G. Waxman', 'Ken Halsband', 'Mark Kamine', 'Haley Sweet']","['Scott Silver', 'Paul Tamasy', 'Eric Johnson', 'Paul Tamasy', 'Eric Johnson', 'Keith Dorrington']",R
Team America: World Police,Par.,12120358,2539,2004-10-15,3989,32000000,98.0,"['Music', 'Adventure', 'Animation', 'Action', 'Comedy']",['Trey Parker'],"['Scott Aversano', 'Anne Garefino', 'Matt Stone', 'Trey Parker', 'Pam Brady', 'Frank C. Agnone II', 'Michael Polaire', 'Julie M. Anderson', 'Michael Polaire', 'Mary Hidalgo', 'Scott Rudin']","['Trey Parker', 'Matt Stone', 'Pam Brady']",R
Ace Ventura: Pet Detective,WB,12115105,1750,1994-02-04,3049,15000000,86.0,"['Comedy', 'Mystery']","['Tom Shadyac', 'Adam Druxman', 'Melanie Grefe', 'Terry Miller', 'Michael Viglietta', 'Betty Bennett']","['James G. Robinson', 'Mary Jo Slater', 'Gary Barber', 'Peter Bogart', 'Bob Israel', 'Peter Bogart', 'Brian Moon', 'Steve Brooksbank', 'Jeff Fisher', 'Dana McFadden', 'Greg Beber', 'Kenneth J. Cooney', 'Valerie Schields', 'Zoila Gomez', 'Diane Gutterud', 'David Mastron', 'Margo Hunt McKay', 'Edward V. Pannozzo', 'Michael Scott Reid', 'Michael Roberts', 'Louise Rosner-Meyer', 'Robert Short', 'Elaine Taverrile']","['Jack Bernstein', 'Jim Carrey', 'Jack Bernstein', 'Tom Shadyac']",PG-13
Jingle All the Way,Fox,12112267,2401,1996-11-22,9279,60000000,89.0,"['Family', 'Comedy']",['Brian Levant'],"['Michael Barnathan', 'Chris Columbus', 'Mark Radcliffe', 'Richard Vane']",['Randy Kornfield'],PG
Death Becomes Her,Uni.,12110355,1409,1992-07-31,9374,55000000,104.0,"['Comedy', 'Fantasy']","['Robert Zemeckis', 'Max Kleven', 'Ken Ralston']","['Steve Starkey', 'Robert Zemeckis', 'Karen Rea']","['David Koepp', 'Martin Donovan']",PG-13
Look Who's Talking,TriS,12107784,1208,1989-10-13,9494,7500000,93.0,"['Comedy', 'Romance']",['Amy Heckerling'],['Jonathan D. Krane'],['Amy Heckerling'],PG-13
The Spy Who Dumped Me,LGF,12103043,3111,2018-08-03,454992,40000000,117.0,"['Action', 'Comedy']","['Susanna Fogel', 'Gary Powell']","['Ron Howard', 'Guy Riedel', 'Brian Grazer', 'Deborah Aquila', 'Theo Park', 'Tricia Wood', 'Meghan Schuman', 'Balint Regius', 'Laszlo Rorariusz', 'Balint Kovacs']","['Susanna Fogel', 'David Iserson']",R
Treasure Planet,BV,12083248,3227,2002-11-27,9016,140000000,95.0,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']","['Ron Clements', 'John Musker', 'Johan Klingler', 'Rick Moore']","['Ron Clements', 'Roy Conli', 'John Musker', 'Peter Del Vecho', 'Craig Sost', 'Mary Hidalgo', 'Ruth Lambert', 'Kara Lord', 'Matthew Jon Beck']","['Ron Clements', 'John Musker', 'Rob Edwards', 'Robert Louis Stevenson']",PG
House of Wax,WB,12077236,3111,2005-05-06,10066,40000000,113.0,"['Horror', 'Drama']","['Jaume Collet-Serra', 'Jamie Crooks', 'Jo Weeks', 'Paul Sullivan', 'Tim Hughes', 'William H. Burton Jr.', 'Julie Burton']","['Bruce Berman', 'Steve Richards', 'Herb Gains', 'Joel Silver', 'Robert Zemeckis', 'Mary Gail Artz', 'Barbara Cohen', 'Susan Downey', 'Richard Mirisch', 'Erik Olsen', 'Herb Gains', 'Mia Levinson', 'Bill Draper', 'Blake Archer', 'Frank J. Ellison', 'Deanne Stratford', 'Fiona Searson', 'Troy Clarke', 'Ian Freeman', 'Nicholle Leahy', 'Mick Dray', 'Judith Cruden', 'Toni Pearson', 'Erick Fuantoise', 'Luke Kelly', 'Angelique Badenoch']","['Carey Hayes', 'Charles Belden', 'Chad Hayes']",
Executive Decision,WB,12069780,2232,1996-03-15,2320,55000000,133.0,"['Action', 'Adventure', 'Drama', 'Thriller']","['Stuart Baird', 'Denis L. Stewart', 'Jeanne Byrd', 'Craig A. Pinckes', 'Lisa C. Satriano', 'Craig Hosking']","['Joel Silver', 'Jim Thomas', 'John Thomas', 'Karyn Fields', 'Spencer Franklin', 'Amanda Mackey', 'Cathy Sandrich', 'Steve Perry', 'Paul Moen', 'Elizabeth Lang', 'Stuart Raven Barter', 'Thomas A. Davila', 'Gil Gagnon', 'Ann Lynch', 'Jennifer Corey', 'Mitzi Gallagher', 'David Romano', 'Peter Alun Thomas', 'Tiffany Scuitto']","['Jim Thomas', 'John Thomas']",R
Arthur Christmas,Sony,12068931,3376,2011-11-23,51052,10000000,97.0,"['Drama', 'Animation', 'Family', 'Comedy']","['Sarah Smith', 'Anthony Di Ninno', 'Barry Cook']","['Peter Lord', 'Steve Pegram', 'Carla Shelley', 'David Sproxton', 'Cheryl Abood', 'Peter Baynham', 'Chris Juen', 'Sarah Crowe', 'Osnat Shurer', 'Theresa Bentz', 'Ryan Gilleland', 'Michael Killoren', 'Timothy Loughran', 'Victoria Mowlam', 'Stephen Nixon', 'Jordan Soles', 'Abigail Barbier', 'Louis Elman']","['Sarah Smith', 'Peter Baynham']",PG
Timecop,Uni.,12064625,2228,1994-09-16,8831,27000000,99.0,"['Thriller', 'Science Fiction', 'Action', 'Crime']","['Peter Hyams', 'Christine Wilson']","['Mike Richardson', 'Moshe Diamant', 'Sam Raimi', 'Penny Perry']",['Mark Verheiden'],R
Transporter 3,LGF,12063452,2626,2008-11-26,13387,30000000,104.0,"['Action', 'Adventure', 'Thriller', 'Crime']",['Olivier Megaton'],['Swan Pham'],"['Luc Besson', 'Robert Mark Kamen']",PG-13
The Core,Par.,12053131,3017,2003-03-28,9341,60000000,136.0,"['Action', 'Thriller', 'Adventure', 'Science Fiction']","['Jon Amiel', ""Stella D'Onofrio"", 'Sue Field', 'Mary Jo Manwill-Conder', 'Christine Wilson', 'Jim Brebner', 'Andrew M. Robinson', 'Silver Butler', 'James Bitonti', 'Christopher Woods']","['Sean Bailey', 'David Foster', 'Cooper Layne', 'Deborah Aquila', 'Tricia Wood', 'David B. Householter', 'Andrea Alunni', 'Lynne Carrow', 'Cate Praggastis', 'Shaila Rubin', 'Ari Flaisher', 'Janice Frome', 'Isabelle Gautier', 'Maida N. Morgan', 'Tim Porter', 'Ellen Lent', 'Brigitte Lévesque', 'Susan Taylor Brouse', 'Vito Colazzo', 'Jennifer Munoz', 'Maryjane Layani', 'Keith Alexander', 'Lori Berlanga', 'Jean-Pierre Avice', 'Michael Chenery', 'Barbara Harris', 'James Fantin', 'Anande Maré-Cross', 'Krassimir Ivanov', 'Gregory Astop', 'Kristina Santoro', 'Ginger Joyce', 'Julie Bygrave', 'Lisa Ratke', 'Yun', 'Elizabeth Cier', 'David M. Rodriguez', 'Donald Fly', 'Andrew Buziak', 'Giovanni Dulay', 'Margo MacPherson']","['Cooper Layne', 'John Rogers']",
Take the Lead,NL,12051277,3009,2006-04-07,12763,30000000,108.0,"['Comedy', 'Music', 'Drama']",['Liz Friedlander'],"['Toby Emmerich', 'Christopher Godsick', 'Michelle Grace', 'Diane Nabatoff', 'Mathew Hart', 'Mark Kaufman', 'Ray Liotta', 'Matt Moore', 'Avy Kaufman']",['Dianne Houston'],PG-13
In Time,Fox,12050368,3122,2011-10-28,49530,40000000,109.0,"['Action', 'Thriller', 'Science Fiction']","['Andrew Niccol', 'Wilma Garscadden-Gahret']","['Marc Abraham', 'Eric Newman', 'Andrew Niccol', 'Andrew Z. Davis', 'Amy Israel', 'Kristel Laiblin', 'Denise Chamian', 'Debra James', 'Debra James']",['Andrew Niccol'],PG-13
Pet Sematary,Par.,12046179,1585,1989-04-21,157433,21000000,101.0,"['Thriller', 'Mystery', 'Horror']","['Dennis Widmyer', 'Kevin Kölsch']","['Lorenzo Di Bonaventura', 'Mark Moran', 'Steven Schneider', 'Mark Vahradian', 'Andrea Kenyon']","['Jeff Buhler', 'Stephen King', 'Matt Greenberg']",R
Primary Colors,Uni.,12045395,1965,1998-03-20,9440,65000000,143.0,"['Comedy', 'Drama']",['Mike Nichols'],"['Mike Nichols', 'Neil A. Machlis', 'Jonathan D. Krane']",['Elaine May'],R
Undercover Brother,Uni.,12037685,2167,2002-05-31,12277,25000000,86.0,"['Action', 'Comedy']",['Malcolm D. Lee'],"['Bill Carraro', 'Brian Grazer', 'Michael Jenkinson', 'Damon Lee', 'John Ridley', 'Kim Roth']","['John Ridley', 'Michael McCullers']",PG-13
Predator,Fox,12031638,1623,1987-06-12,106,15000000,107.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['John McTiernan', 'Beau Marks', 'Gabriela Gurrola', 'Marion Tumen', 'J. Tom Archuleta', 'Craig R. Baxley']","['Joel Silver', 'Lawrence Gordon', 'Jackie Burch', 'Beau Marks', 'John Vallone', 'Laurence Pereira', 'Jim Thomas', 'John Davis', 'Patti Calhoun', 'Beau Marks', 'Anna Roth', 'Billy DaMota', 'Guillermo Castillo', ""Guillermo 'Memo' Carreño""]","['Jim Thomas', 'John Thomas', 'Donald Meyers']",R
Taxi,Fox,12029832,3001,2004-10-06,2330,0,86.0,"['Action', 'Comedy', 'Crime']",['Gérard Pirès'],"['Luc Besson', 'Laurent Pétin', 'Michèle Pétin']",['Luc Besson'],
Darkness Falls,SonR,12024917,2837,2003-01-24,10727,0,86.0,"['Thriller', 'Horror']","['Jonathan Liebesman', 'Jo Weeks', 'Jamie Crooks', 'Miranda Colman', 'Jason Faulkner']","['Lou Arkoff', 'Derek Dauchy', 'Maura Fay', 'Lynne Ruthven', 'William Sherak', 'Jason Shuman', 'John Fasano', 'John Hegeman', 'Lyn Jones', 'Alistair Reilly', 'Lauren Kisilevsky', 'Irene Dobson', 'Laura May Alcock', 'Suzanne Evans-Booth', 'Grayden Le Breton', 'Michelle Whitehurst', 'Michael Madigan', 'Phillip Gore', 'Lisa Wright', 'Devin Bailey', 'Brianna Mann']","['John Fasano', 'James Vanderbilt', 'Joe Harris']",PG-13
